0.574171190840845	0.517528233879864
0.574450592880184	0.521994333225347
0.574729994919523	0.526460432570831
0.575009396958861	0.530926531916314
0.5752887989982	0.535392631261798
0.575568201037538	0.539858730607283
0.575847603076877	0.544324829952767
0.576127005116216	0.548790929298249
0.576406407155554	0.553257028643734
0.576685809194893	0.557723127989216
0.576965211234232	0.562189227334701
0.57724461327357	0.566655326680184
0.577524015312909	0.571121426025668
0.577803417352247	0.575587525371151
0.578082819391586	0.580053624716635
0.578362221430925	0.584519724062119
0.578641623470263	0.588985823407604
0.578921025509602	0.593451922753086
0.57920042754894	0.597918022098571
0.579479829588279	0.602384121444054
0.579759231627618	0.606850220789538
0.580038633666956	0.611316320135021
0.580318035706295	0.615782419480505
0.580597437745633	0.620248518825989
0.580876839784972	0.624714618171474
